id,igdb_id,original_id,name,slug
4161,18303,NULL,"Arizona Sunshine",arizona-sunshine
4171,16929,NULL,AR-K,ar-k
4181,20982,NULL,Arkshot,arkshot
4191,10239,NULL,"ARK: Survival Evolved",ark-survival-evolved
4201,572,NULL,"ArmA 2",arma-2
4211,601,NULL,"ArmA 2: Operation Arrowhead",arma-2-operation-arrowhead
4221,15626,NULL,"ARMA: Armed Assault",arma-armed-assault
4231,9775,NULL,"Arma: Cold War Assault",arma-cold-war-assault
4241,15027,NULL,"Armada 2526",armada-2526
4251,23137,NULL,"Armadillo Run",armadillo-run
4261,1881,NULL,"Arma 3",arma-3
4271,19547,NULL,"Arma 3: Apex",arma-3-apex
4281,9774,NULL,"Arma Tactics",arma-tactics
4291,211,NULL,"Armed and Dangerous",armed-and-dangerous
4301,11260,NULL,Armello,armello
4311,18855,NULL,"Armies of Exigo",armies-of-exigo
4321,11093,NULL,Armikrog,armikrog
4331,14984,NULL,"Armored Fist 2",armored-fist-2
4341,14962,NULL,"Armored Fist 3",armored-fist-3
4351,17887,NULL,"Arms Dealer",arms-dealer
4361,3417,NULL,"Army Men: Air Attack",army-men-air-attack
4371,8498,NULL,"Army Men: RTS",army-men-rts
4381,3440,NULL,"Army Men: Sarge's Heroes",army-men-sarge-s-heroes
4391,2702,NULL,"Army Men: Sarge's War",army-men-sarge-s-war
4401,18208,NULL,"Army of Tentacles: (Not) A Cthulhu Dating Sim",army-of-tentacles-not-a-cthulhu-dating-sim
4411,2009,NULL,"Arsenal of Democracy",arsenal-of-democracy
4421,11489,NULL,"Arslan: the Warriors of Legend",arslan-the-warriors-of-legend
4431,2360,NULL,"Artemis - Spaceship Bridge Simulator",artemis-spaceship-bridge-simulator
4441,17281,NULL,Artificer,artificer
4451,22471,NULL,"Artificial Academy",artificial-academy
4461,22472,NULL,"Artificial Academy 2",artificial-academy-2
4471,19809,NULL,"Artificial Girl 1",artificial-girl-1
4481,19808,NULL,"Artificial Girl 2",artificial-girl-2
4491,19785,NULL,"Artificial Girl 3",artificial-girl-3
4501,22465,NULL,"Artificial Girl 3 Plus",artificial-girl-3-plus
4511,15498,NULL,"Art Of Magic: Magic & Mayhem",art-of-magic-magic-and-mayhem
4521,14361,NULL,"Art of Murder: Cards of Destiny",art-of-murder-cards-of-destiny
4531,9986,NULL,"Art of Murder: FBI Confidential",art-of-murder-fbi-confidential
4541,14358,NULL,"Art of Murder: Hunt for the Puppeteer",art-of-murder-hunt-for-the-puppeteer
4551,14787,NULL,Arvale,arvale
4561,602,NULL,"Arx Fatalis",arx-fatalis
4571,17969,NULL,"ASA: A Space Adventure - Remastered Edition",asa-a-space-adventure-remastered-edition
4572,10231,NULL,"Ascend: Hand of Kul",ascend-hand-of-kul
4581,17783,NULL,"Assassin's Creed: Origins - The Curse of the Pharaohs",assassins-creed-origins-the-curse-of-the-phar
4591,18794,NULL,"Ascent: The Space Game",ascent-the-space-game--1
4601,19167,NULL,Asemblance,asemblance
4611,10860,NULL,"Asghan: The Dragon Slayer",asghan-the-dragon-slayer
4621,603,NULL,"Asheron's Call",asheron-s-call
4631,23737,NULL,"Asheron's Call 2: Fallen Kings",asherons-call-2-fallen-kings
4641,23738,NULL,"Asheron's Call 2: Legions",asherons-call-2-legions
4651,23735,NULL,"Asheron's Call: Dark Majesty",asherons-call-dark-majesty
4661,23736,NULL,"Asheron's Call: Throne of Destiny",asherons-call-throne-of-destiny
4671,4680,NULL,"Ashes Cricket 2009",ashes-cricket-2009
4681,8550,NULL,"Ashes Cricket 2013",ashes-cricket-2013
4691,11666,NULL,"Ashes of the Singularity",ashes-of-the-singularity
4701,18122,NULL,"A Slower Speed of Light",a-slower-speed-of-light
4711,23305,NULL,"Asphalt 7: Heat",asphalt-7-heat
4721,18995,NULL,"Asphalt: Overdrive",asphalt-overdrive
4731,128,NULL,"Assassin's Creed",assassin-s-creed
4741,3775,NULL,"Assassin's Creed: Freedom Cry",assassins-creed-freedom-cry
4751,113,NULL,"Assassin's Creed: Brotherhood",assassin-s-creed-brotherhood
4761,8223,NULL,"Assassin's Creed Chronicles: China",assassins-creed-chronicles-china--1
4771,14902,NULL,"Assassin's Creed Chronicles: India",assassins-creed-chronicles-india
4781,14903,NULL,"Assassin's Creed Chronicles: Russia",assassins-creed-chronicles-russia
4791,22754,NULL,"Assassin's Creed: Ezio Trilogy",assassins-creed-ezio-trilogy
4801,127,NULL,"Assassin's Creed II",assassin-s-creed-ii
4811,9562,NULL,"Assassin's Creed II: Battle of Forlì",assassins-creed-ii-battle-of-forli
4821,1266,NULL,"Assassin's Creed III",assassin-s-creed-iii
4831,3195,NULL,"Assassin's Creed III: Liberation",assassin-s-creed-iii-liberation
4841,8218,NULL,"Assassin's Creed III: The Tyranny of King Washington",assassins-creed-iii-the-tyranny-of-king-washi
4851,1970,NULL,"Assassin's Creed IV: Black Flag",assassin-s-creed-iv-black-flag
4861,537,NULL,"Assassin's Creed: Revelations",assassin-s-creed-revelations
4871,8217,NULL,"Assassin's Creed: Revelations: The Lost Archive",assassins-creed-revelations-the-lost-archive-
4881,7570,NULL,"Assassin's Creed: Rogue",assassin-s-creed-rogue
4891,8263,NULL,"Assassin's Creed: Syndicate",assassins-creed-syndicate
4901,15169,NULL,"Assassin's Creed: Syndicate: Jack The Ripper",assassins-creed-syndicate-jack-the-ripper
4911,18146,NULL,"Assassin's Creed: Syndicate - The Last Maharaja",assassins-creed-syndicate-the-last-maharaja
4921,5606,NULL,"Assassin's Creed: Unity",assassin-s-creed-unity
4931,8219,NULL,"Assassin's Creed: Unity - Dead Kings",assassins-creed-unity-dead-kings
4941,19176,NULL,"Assassins vs Pirates",assassins-vs-pirates
4951,8644,NULL,"Assault Android Cactus",assault-android-cactus
4961,9530,NULL,AssaultCube,assaultcube
4971,18655,NULL,"Assault Suit Leynos",assault-suit-leynos
4981,5597,NULL,"Assetto Corsa",assetto-corsa
4991,8356,NULL,Astebreed,astebreed
5001,17536,NULL,Asteria,asteria
5011,4681,NULL,"Asterix at the Olympic Games",asterix-at-the-olympic-games
5021,3789,NULL,"Asterix & Obelix XXL",asterix-obelix-xxl
5031,18174,NULL,AsteroidsHD,asteroidshd
5041,7211,NULL,"A Story About My Uncle",a-story-about-my-uncle
5051,16882,NULL,"Astral Terra",astral-terra
5061,9769,NULL,Astray,astray
5071,15768,NULL,"A Stroke of Fate: Operation Valkyrie",a-stroke-of-fate-operation-valkyrie
5081,9987,NULL,"Astroloco: Worst Contact",astroloco-worst-contact
5091,13205,NULL,ASTRONEER,astroneer
5101,3755,NULL,AstroPop,astropop
5111,16265,NULL,"Astro Tripper",astro-tripper
5121,6311,NULL,"Atari Anniversary Edition",atari-anniversary-edition
5131,15849,NULL,Athenor,athenor
5141,9522,NULL,"Atlantica Online",atlantica-online
5151,11094,NULL,"Atlantis 2: Beyond Atlantis",atlantis-2-beyond-atlantis
5161,11095,NULL,"Atlantis 3: The New World",atlantis-3-the-new-world
5171,19446,NULL,"Atlantis Evolution",atlantis-evolution
5181,16182,NULL,"Atlantis Sky Patrol",atlantis-sky-patrol
5191,18063,NULL,"Atlas Reactor",atlas-reactor
5201,18153,NULL,"Atomic Bomberman",atomic-bomberman
5211,18180,NULL,"Atom Universe",atom-universe
5221,8388,NULL,"Atom Zombie Smasher",atom-zombie-smasher
5231,4143,NULL,"Attack of the Saucerman",attack-of-the-saucerman
5241,14879,NULL,"Attack on Titan: Wings of Freedom",attack-on-titan-wings-of-freedom
5251,20038,NULL,"At the Mountains of Madness",at-the-mountains-of-madness
5261,8650,NULL,Attractio,attractio
5271,11645,NULL,"Attrition Nuclear Domination",attrition-nuclear-domination
5281,18981,NULL,Audioshield,audioshield
5291,2956,NULL,Audiosurf,audiosurf
5301,9707,NULL,"Audiosurf 2",audiosurf-2
5311,9555,NULL,"Audition Online",audition-online--1
5321,15282,NULL,Auditorium,auditorium
5331,9776,NULL,"Aura: Fate of the Ages",aura-fate-of-the-ages
5341,8746,NULL,"Aura Kingdom",aura-kingdom
5351,18485,NULL,Auralux,auralux
5361,14224,NULL,"Aurion: Legacy of the Kori-Odan",aurion-legacy-of-the-kori-odan
5371,17178,NULL,Autocraft,autocraft
5381,17239,NULL,"Automation - The Car Company Tycoon Game",automation-the-car-company-tycoon-game
5391,19442,NULL,Automobilista,automobilista
5401,22025,NULL,Autumn,autumn
5411,22119,NULL,"Autumn's Treasures: The Jade Coin",autumns-treasures-the-jade-coin
5421,10036,NULL,"Avadon 2: The Corruption",avadon-2-the-corruption
5431,23241,NULL,"Avadon 3: The Warborn",avadon-3-the-warborn
5441,7407,NULL,"Avadon: The Black Fortress",avadon-the-black-fortress
5451,1625,NULL,"A Valley Without Wind",a-valley-without-wind
5461,9718,NULL,"A Valley Without Wind 2",a-valley-without-wind-2
5471,3116,NULL,"A Vampyre Story",a-vampyre-story
5481,3137,NULL,"A Vampyre Story: Year One",a-vampyre-story-year-one
5491,3792,NULL,"Avatar: The Last Airbender",avatar-the-last-airbender
5501,9777,NULL,"Avencast: Rise of the Mage",avencast-rise-of-the-mage
5511,23212,NULL,"Aven Colony",aven-colony
5521,18887,NULL,"Avenue Flo: Special Delivery",avenue-flo-special-delivery
5531,19580,NULL,Avernum,avernum
5541,19581,NULL,"Avernum 2",avernum-2
5551,8802,NULL,"Avernum 2: Crystal Souls",avernum-2-crystal-souls
5561,16337,NULL,"Avernum 4",avernum-4
5571,16338,NULL,"Avernum 5",avernum-5
5581,16339,NULL,"Avernum 6",avernum-6
5591,8752,NULL,"Avernum: Escape from the Pit",avernum-escape-from-the-pit
5601,10012,NULL,"Aveyond 3: Orbs of Magic - Chapter 1: Lord of Twilight",aveyond-3-orbs-of-magic-chapter-1-lord-of-twi
5611,17821,NULL,"Aveyond: The Darkthrop Prophecy",aveyond-the-darkthrop-prophecy
5621,15710,NULL,"Aviary Attorney",aviary-attorney
5631,10007,NULL,"Aviator - Bush Pilot",aviator-bush-pilot
5641,3040,NULL,"A Virus Named Tom",a-virus-named-tom
5651,17169,NULL,"Avoid - Sensory Overload",avoid-sensory-overload
5661,15288,NULL,AVSEQ,avseq
5671,16646,NULL,"A Walk in the Dark",a-walk-in-the-dark
5681,17667,NULL,Aware,aware
5691,19751,NULL,"Awareness Rooms",awareness-rooms
5701,1281,NULL,Awesomenauts,awesomenauts
5711,11232,NULL,"A Wizard's Lizard",a-wizards-lizard
5721,22380,NULL,"Awkward Dimensions",awkward-dimensions
5731,22381,NULL,"Awkward Dimensions Redux",awkward-dimensions-redux
5741,17772,NULL,"AX:EL - Air XenoDawn",ax-el-air-xenodawn
5751,14845,NULL,"Axel & Pixel",axel-and-pixel
5761,18827,NULL,"Axes and Acres",axes-and-acres
5771,8652,NULL,"Axiom Verge",axiom-verge
5781,17740,NULL,AXYOS,axyos
5791,6747,NULL,Azada,azada
5801,16067,NULL,Aztaka,aztaka
5811,8346,NULL,"Babylon 5: Into the Fire",babylon-5-into-the-fire
5821,19883,NULL,"Back in 1995",back-in-1995
5831,17194,NULL,"Backstage Pass",backstage-pass
5841,18152,NULL,"Backstreets of the Mind",backstreets-of-the-mind
5851,9418,NULL,"Back to Bed",back-to-bed
5861,17366,NULL,"Back To Life 2",back-to-life-2
5871,3232,NULL,"Back to the Future: The Game",back-to-the-future-the-game
5881,6314,NULL,"Back Track",back-track
5891,4687,NULL,"Backyard Football '09",backyard-football-09
5901,6908,NULL,"Backyard Sports: Rookie Rush",backyard-sports-rookie-rush
5911,5736,NULL,"Bad Boys: Miami Takedown",bad-boys-miami-takedown
5921,9982,NULL,"Bad Hotel",bad-hotel
5931,8901,NULL,Badland,badland
5941,8582,NULL,"Bad Rats",bad-rats
5951,19665,NULL,"Baku Baku Animal",baku-baku-animal
5961,6714,NULL,"Baldr Force",baldr-force
5971,5,NULL,"Baldur's Gate",baldur-s-gate
5981,1880,NULL,"Baldur's Gate: Enhanced Edition",baldur-s-gate-enhanced-edition
5991,5613,NULL,"Baldur's Gate II: Enhanced Edition",baldur-s-gate-ii-enhanced-edition
6001,6,NULL,"Baldur's Gate II: Shadows Of Amn",baldur-s-gate-ii-shadows-of-amn
6011,82,NULL,"Baldur's Gate II: Throne of Bhaal",baldur-s-gate-ii-throne-of-bhaal
6021,14292,NULL,"Baldur's Gate: Siege of Dragonspear",baldurs-gate-siege-of-dragonspear
6031,81,NULL,"Baldur's Gate: Tales of the Sword Coast",baldur-s-gate-tales-of-the-sword-coast
6041,17428,NULL,"Ballad of Solar",ballad-of-solar
6051,17320,NULL,"Ballistic Overkill",ballistic-overkill
6061,7495,NULL,Ballistics,ballistics
6071,16770,NULL,"Ballpoint Universe - Infinite",ballpoint-universe-infinite
6081,18135,NULL,Balrum,balrum
6091,3207,NULL,"Bandits: Phoenix Rising",bandits-phoenix-rising
6101,15286,NULL,"Bang Bang Racing",bang-bang-racing
6111,1861,NULL,"BANG! Gunship Elite",bang-gunship-elite
6121,2002,NULL,Banished,banished
6131,3309,NULL,"Barbie as the Island Princess",barbie-as-the-island-princess
6141,16671,NULL,"Barbie Dreamhouse Party",barbie-dreamhouse-party--1
6151,19401,NULL,"Barbie Magic Fairy Tales: Barbie as Rapunzel",barbie-magic-fairy-tales-barbie-as-rapunzel
6161,19403,NULL,"Barbie Ocean Discovery",barbie-ocean-discovery
6171,19402,NULL,"Barbie Pet Rescue",barbie-pet-rescue
6181,3313,NULL,"Barbie Super Sports",barbie-super-sports
6191,8379,NULL,Bardbarian,bardbarian
6201,12775,NULL,"Bard's Gold",bards-gold
6211,16590,NULL,Barkanoid,barkanoid
6221,3794,NULL,Barnyard,barnyard
6231,10023,NULL,"Barrow Hill: Curse of the Ancient Circle",barrow-hill-curse-of-the-ancient-circle
6241,605,NULL,"Baseball Mogul",baseball-mogul
6251,19376,NULL,Basement,basement
6261,10026,NULL,"Basketball Pro Management 2014",basketball-pro-management-2014
6271,14766,NULL,BasketBelle,basketbelle
6272,4706,NULL,"Bass Pro Shops: The Strike",bass-pro-shops-the-strike
6282,5737,NULL,"Bass Pro Shops Trophy Hunter 2007",bass-pro-shops-trophy-hunter-2007
6292,19724,NULL,"Bastard Bonds",bastard-bonds
6302,1983,NULL,Bastion,bastion
6312,500,NULL,"Batman: Arkham Asylum",batman-arkham-asylum
6321,501,NULL,"Batman: Arkham City",batman-arkham-city
6331,18442,NULL,"Batman Arkham City: Harley Quinn's Revenge",batman-arkham-city-harley-quinns-revenge
6341,5503,NULL,"Batman: Arkham Knight",batman-arkham-knight
6351,15531,NULL,"Batman: Arkham Knight - Season of Infamy",batman-arkham-knight-season-of-infamy
6361,2003,NULL,"Batman: Arkham Origins",batman-arkham-origins
6362,7689,NULL,"Batman: Arkham Origins Blackgate",batman-arkham-origins-blackgate
6372,10028,NULL,"Batman: Arkham Origins - Cold, Cold Heart",batman-arkham-origins-cold-cold-heart
6382,7769,NULL,"Batman Forever",batman-forever
6392,4379,NULL,"Batman Returns",batman-returns
6402,14746,NULL,"BATMAN: The Telltale Series",batman-the-telltale-series
6411,5740,NULL,"Batman: Vengeance",batman-vengeance
6421,17446,NULL,"Battalion 1944",battalion-1944
6431,17175,NULL,"Battle Academy",battle-academy
6441,17528,NULL,"Battle Academy 2: Eastern Front",battle-academy-2-eastern-front
6451,1414,NULL,"Battle Arena Toshinden 2",battle-arena-toshinden-2
6461,2605,NULL,"BattleBlock Theater",battleblock-theater
6471,7687,NULL,Battleborn,battleborn
6481,14394,NULL,"Battle Brothers",battle-brothers
6491,12511,NULL,"Battle Chasers: Nightwar",battle-chasers-nightwar
6501,15152,NULL,"Battle Chess: Game of Kings",battle-chess-game-of-kings
6511,7210,NULL,BattleCry,battlecry
6521,5741,NULL,"Battle Engine Aquila",battle-engine-aquila
6531,18320,NULL,"Battlefield 1",battlefield-1
6541,240,NULL,"Battlefield 1942",battlefield-1942
6551,346,NULL,"Battlefield 1942: Secret Weapons of WWII",battlefield-1942-secret-weapons-of-wwii
6561,345,NULL,"Battlefield 1942: The Road to Rome",battlefield-1942-the-road-to-rome
6571,277,NULL,"Battlefield 2",battlefield-2
6581,349,NULL,"Battlefield 2142",battlefield-2142
6591,3814,NULL,"Battlefield 2: Armored Fury",battlefield-2-armored-fury
6592,3813,NULL,"Battlefield 2: Euro Force",battlefield-2-euro-force
6601,347,NULL,"Battlefield 2: Special Forces",battlefield-2-special-forces
6602,343,NULL,"Battlefield 3",battlefield-3
6611,3038,NULL,"Battlefield 3: Aftermath",battlefield-3-aftermath
6621,3037,NULL,"Battlefield 3: Armored Kill",battlefield-3-armored-kill
6631,3033,NULL,"Battlefield 3: Back to Karkand",battlefield-3-back-to-karkand-f2802ebb-e523-4
6641,3036,NULL,"Battlefield 3: Close Quarters",battlefield-3-close-quarters
6651,3039,NULL,"Battlefield 3: End Game",battlefield-3-end-game
6661,1979,NULL,"Battlefield 4",battlefield-4
6671,3091,NULL,"Battlefield 4: China Rising",battlefield-4-china-rising
6681,3095,NULL,"Battlefield 4: Dragon's Teeth",battlefield-4-dragon-s-teeth
6691,3096,NULL,"Battlefield 4: Final Stand",battlefield-4-final-stand
6701,3094,NULL,"Battlefield 4: Naval Strike",battlefield-4-naval-strike
6711,3093,NULL,"Battlefield 4: Second Assault",battlefield-4-second-assault-382c1324-6c4a-4d
6721,352,NULL,"Battlefield: Bad Company 2",battlefield-bad-company-2
6731,607,NULL,"Battlefield: Bad Company 2 Vietnam",battlefield-bad-company-2-vietnam
6741,7081,NULL,"Battlefield Hardline",battlefield-hardline
6751,18023,NULL,"Battlefield Hardline: Criminal Activity",battlefield-hardline-criminal-activity
6761,350,NULL,"Battlefield Heroes",battlefield-heroes
6771,353,NULL,"Battlefield Online",battlefield-online
6781,354,NULL,"Battlefield Play4Free",battlefield-play4free
6791,335,NULL,"Battlefield Vietnam",battlefield-vietnam
6801,8713,NULL,"Battlefleet Gothic: Armada",battlefleet-gothic-armada
6811,18487,NULL,BattleForge,battleforge
6821,2365,NULL,"Battle for Wesnoth",battle-for-wesnoth
6831,609,NULL,"Battleground 4: Shiloh",battleground-4-shiloh
6841,17955,NULL,"Battlegrounds of Eldhelm",battlegrounds-of-eldhelm
6851,19093,NULL,"Battle High 2",battle-high-2
6861,17502,NULL,"Battle Islands",battle-islands
6871,9030,NULL,"Battle Isle",battle-isle
6881,9031,NULL,"Battle Isle 2200",battle-isle-2200
6891,9032,NULL,"Battle Isle 2220: Shadow of the Emperor",battle-isle-2220-shadow-of-the-emperor
6901,9034,NULL,"Battle Isle: The Andosia War",battle-isle-the-andosia-war
6911,19010,NULL,"Battle: Los Angeles",battle-los-angeles
6921,17427,NULL,"Battle Mages",battle-mages
6931,17577,NULL,"Battle Mages: Sign of Darkness",battle-mages-sign-of-darkness
6941,9892,NULL,"Battle of Empires : 1914-1918",battle-of-empires-1914-1918
6951,17815,NULL,"Battle Of Europe",battle-of-europe
6961,9779,NULL,Battlepaths,battlepaths
6971,22407,NULL,"Battle Raper",battle-raper
6981,22418,NULL,"Battle Raper II",battle-raper-ii
6991,606,NULL,"Battle Realms",battle-realms
7001,11104,NULL,"Battle Realms: Winter of the Wolf",battle-realms-winter-of-the-wolf
7011,23193,NULL,Battlerite,battlerite
7021,9735,NULL,"Battleship: Surface Thunder",battleship-surface-thunder
7031,611,NULL,"Battles in Normandy",battles-in-normandy
7041,15013,NULL,BattleSouls,battlesouls
7051,4223,NULL,"Battlestations: Midway",battlestations-midway
7061,4222,NULL,"Battlestations: Pacific",battlestations-pacific
7071,8345,NULL,"Battlestrike: Force of Resistance",battlestrike-force-of-resistance
7081,18279,NULL,BattleTech,battletech
7091,5500,NULL,"Battle vs. Chess",battle-vs-chess
7101,7206,NULL,"Battle Worlds: Kronos",battle-worlds-kronos
7111,613,NULL,Battlezone,battlezone
7121,14368,NULL,Battlezone,battlezone--2
7131,5362,NULL,"BC Racers",bc-racers
7141,11287,NULL,"Beach Buggy Racing",beach-buggy-racing
7151,17451,NULL,"Beach Head 2000",beach-head-2000
7161,11822,NULL,"Beach Life",beach-life
7171,18200,NULL,Beacon,beacon
7181,17131,NULL,BeamNG.drive,beamng-dot-drive
7191,20324,NULL,"Bears Can't Drift!?",bears-cant-drift
7201,18098,NULL,"Bear Simulator",bear-simulator
7211,22397,NULL,"Bear With Me",bear-with-me
7221,17881,NULL,BEARZERKERS,bearzerkers
7231,14837,NULL,"Beast Boxing Turbo",beast-boxing-turbo
7241,17382,NULL,"Beasts of Prey",beasts-of-prey
7251,8018,NULL,"Beast Wars: Transformers",beast-wars-transformers
7261,9045,NULL,"BeatBlasters III",beatblasters-iii
7271,7087,NULL,"Beatbuddy: Tale of the Guardians",beatbuddy-tale-of-the-guardians
7281,18860,NULL,"Beat Cop",beat-cop
7291,7404,NULL,"Beat Hazard",beat-hazard
7301,8459,NULL,"Beavis and Butt-head: Bunghole in One",beavis-and-butt-head-bunghole-in-one
7311,8462,NULL,"Beavis and Butt-head: Calling All Dorks",beavis-and-butt-head-calling-all-dorks
7321,8458,NULL,"Beavis and Butt-head Do U",beavis-and-butt-head-do-u
7331,8457,NULL,"Beavis and Butt-head in Virtual Stupidity",beavis-and-butt-head-in-virtual-stupidity
7341,8461,NULL,"Beavis and Butt-head: Little Thingies",beavis-and-butt-head-little-thingies
7351,8463,NULL,"Beavis and Butt-head: Screen Wreckers",beavis-and-butt-head-screen-wreckers
7361,8460,NULL,"Beavis and Butt-head: Wiener Take All",beavis-and-butt-head-wiener-take-all
7371,13391,NULL,Bedlam,bedlam--1
7381,4711,NULL,"Bee Movie Game",bee-movie-game
7391,12879,NULL,BEEP,beep
7401,8653,NULL,Before,before
7411,9780,NULL,"Before the Echo",before-the-echo
7421,6910,NULL,"Beijing 2008",beijing-2008
7431,8318,NULL,Bejeweled,bejeweled
7441,614,NULL,"Bejeweled 2",bejeweled-2
7451,14806,NULL,"Bejeweled 2 Deluxe",bejeweled-2-deluxe
7461,1978,NULL,"Bejeweled 3",bejeweled-3
